"Time", "Load (N)", "Position (mm)", "Strain(Axial) (in)", "Strain(Transverse) (in)", "Auxiliary ()", "Control Out (V)", "Stress (MPa)"
0.5299999713897705, 1.3410767, 0.013119021, NaN, NaN, NaN, -0.22767504, "- N/A -   "
0.5400000810623169, 0.9284377, 0.013783837, NaN, NaN, NaN, -0.22157115, "- N/A -   "
0.5500000715255737, 0.825278, 0.01436001, NaN, NaN, NaN, -0.21546726, "- N/A -   "
0.5600000619888306, 0.825278, 0.01480322, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.5700000524520874, 0.85966456, 0.015157788, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.5800000429153442, 0.8940512, 0.015445875, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.5900000333786011, 0.85966456, 0.015711801, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.6000000238418579, 0.9284377, 0.015999887, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.6100000143051147, 0.9284377, 0.016310135, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.6200000047683716, 0.99721086, 0.016709022, NaN, NaN, NaN, -0.21424648, "- N/A -   "
0.6299999952316284, 1.065984, 0.017285196, NaN, NaN, NaN, -0.20692182, "- N/A -   "
0.6399999856948853, 1.065984, 0.01788353, NaN, NaN, NaN, -0.2020387, "- N/A -   "
0.6499999761581421, 1.1003706, 0.018415382, NaN, NaN, NaN, -0.19959715, "- N/A -   "
0.6599999666213989, 1.065984, 0.018769952, NaN, NaN, NaN, -0.19959715, "- N/A -   "
0.6700000762939453, 1.1003706, 0.018858593, NaN, NaN, NaN, -0.20081793, "- N/A -   "
0.6800000667572021, 1.065984, 0.018858593, NaN, NaN, NaN, -0.20448026, "- N/A -   "
0.690000057220459, 1.1003706, 0.018858593, NaN, NaN, NaN, -0.20936337, "- N/A -   "
0.7000000476837158, 1.1003706, 0.018858593, NaN, NaN, NaN, -0.2130257, "- N/A -   "
0.7100000381469727, 1.1347572, 0.018858593, NaN, NaN, NaN, -0.21790881, "- N/A -   "
0.7200000286102295, 1.2723036, 0.018858593, NaN, NaN, NaN, -0.22157115, "- N/A -   "
0.7300000190734863, 1.650556, 0.019191, NaN, NaN, NaN, -0.22035037, "- N/A -   "
